/PREP7
K, 1, 0.000, 0.000, 0.000
K, 2, 1.231, 2.132, 0.000
K, 3, 0.000, 1.421, 0.000
K, 4, 1.231, 3.553, 0.000
K, 5, 0.000, 4.263, 0.000
K, 6, 1.231, 6.395, 0.000
K, 7, 0.000, 5.684, 0.000
K, 8, 1.231, 7.816, 0.000
K, 9, 0.000, 8.526, 0.000
K, 10, 1.231, 10.658, 0.000
K, 11, 0.000, 9.947, 0.000
K, 12, 1.231, 12.079, 0.000
K, 13, 0.000, 12.789, 0.000
K, 14, 1.231, 14.921, 0.000
K, 15, 0.000, 14.210, 0.000
K, 16, 1.231, 16.342, 0.000
K, 17, 0.000, 17.052, 0.000
K, 18, 1.231, 19.184, 0.000
K, 19, 0.000, 18.473, 0.000
K, 20, 1.231, 20.605, 0.000
K, 21, 0.000, 21.315, 0.000
K, 22, 1.231, 23.447, 0.000
K, 23, 0.000, 22.736, 0.000
K, 24, 1.231, 24.868, 0.000
K, 25, 0.000, 25.578, 0.000
K, 26, 1.231, 27.710, 0.000
K, 27, 0.000, 26.999, 0.000
K, 28, 1.231, 29.131, 0.000
K, 29, 0.000, 29.841, 0.000
K, 30, 1.231, 31.973, 0.000
K, 31, 0.000, 31.262, 0.000
K, 32, 1.231, 33.394, 0.000
K, 33, 0.000, 34.104, 0.000
K, 34, 1.231, 36.236, 0.000
K, 35, 0.000, 35.525, 0.000
K, 36, 1.231, 37.657, 0.000
K, 37, 0.000, 38.367, 0.000
K, 38, 1.231, 40.499, 0.000
K, 39, 0.000, 39.788, 0.000
K, 40, 1.231, 41.920, 0.000
K, 41, 0.000, 42.630, 0.000
K, 42, 1.231, 44.762, 0.000
K, 43, 0.000, 44.051, 0.000
K, 44, 1.231, 46.183, 0.000
K, 45, 0.000, 46.893, 0.000
K, 46, 1.231, 49.025, 0.000
K, 47, 0.000, 48.314, 0.000
K, 48, 1.231, 50.446, 0.000
K, 49, 0.000, 51.156, 0.000
K, 50, 1.231, 53.288, 0.000
K, 51, 0.000, 52.577, 0.000
K, 52, 1.231, 54.709, 0.000
K, 53, 0.000, 55.419, 0.000
K, 54, 1.231, 57.551, 0.000
K, 55, 0.000, 56.840, 0.000
K, 56, 1.231, 58.972, 0.000
K, 57, 0.000, 59.682, 0.000
K, 58, 1.231, 61.814, 0.000
K, 59, 0.000, 61.103, 0.000
K, 60, 1.231, 63.235, 0.000
K, 61, 0.000, 63.945, 0.000
K, 62, 1.231, 66.077, 0.000
K, 63, 0.000, 65.366, 0.000
K, 64, 1.231, 67.498, 0.000
K, 65, 0.000, 68.208, 0.000
K, 66, 1.231, 70.340, 0.000
K, 67, 0.000, 69.629, 0.000
K, 68, 1.231, 71.761, 0.000
K, 69, 0.000, 72.471, 0.000
K, 70, 1.231, 74.603, 0.000
K, 71, 0.000, 73.892, 0.000
K, 72, 1.231, 76.024, 0.000
K, 73, 0.000, 76.734, 0.000
K, 74, 1.231, 78.866, 0.000
K, 75, 0.000, 78.155, 0.000
K, 76, 1.231, 80.287, 0.000
K, 77, 0.000, 80.997, 0.000
K, 78, 1.231, 83.129, 0.000
K, 79, 0.000, 82.418, 0.000
K, 80, 1.231, 84.550, 0.000
K, 81, 0.000, 85.260, 0.000
K, 82, 1.231, 87.392, 0.000
K, 83, 0.000, 86.681, 0.000
K, 84, 1.231, 88.813, 0.000
K, 85, 0.000, 89.523, 0.000
K, 86, 1.231, 91.655, 0.000
K, 87, 0.000, 90.944, 0.000
K, 88, 1.231, 93.076, 0.000
K, 89, 0.000, 93.786, 0.000
K, 90, 1.231, 95.918, 0.000
K, 91, 0.000, 95.207, 0.000
K, 92, 1.231, 97.339, 0.000
K, 93, 0.000, 98.049, 0.000
K, 94, 1.231, 100.181, 0.000
K, 95, 0.000, 99.470, 0.000
K, 96, 1.231, 101.602, 0.000
K, 97, 0.000, 102.312, 0.000
K, 98, 1.231, 104.444, 0.000
K, 99, 0.000, 103.733, 0.000
K, 100, 1.231, 105.865, 0.000
K, 101, 0.000, 106.575, 0.000
K, 102, 1.231, 108.707, 0.000
K, 103, 0.000, 107.996, 0.000
K, 104, 1.231, 110.128, 0.000
K, 105, 0.000, 110.838, 0.000
K, 106, 1.231, 112.970, 0.000
K, 107, 0.000, 112.259, 0.000
K, 108, 1.231, 114.391, 0.000
K, 109, 0.000, 115.101, 0.000
K, 110, 1.231, 117.233, 0.000
K, 111, 0.000, 116.522, 0.000
K, 112, 1.231, 118.654, 0.000
K, 113, 0.000, 119.364, 0.000
K, 114, 1.231, 121.496, 0.000
K, 115, 0.000, 120.785, 0.000
K, 116, 1.231, 122.917, 0.000
K, 117, 0.000, 123.627, 0.000
K, 118, 1.231, 125.759, 0.000
K, 119, 0.000, 125.048, 0.000
K, 120, 1.231, 127.180, 0.000
K, 121, 0.000, 127.890, 0.000
K, 122, 1.231, 130.022, 0.000
K, 123, 0.000, 129.311, 0.000
K, 124, 1.231, 131.443, 0.000
K, 125, 0.000, 132.153, 0.000
K, 126, 1.231, 134.285, 0.000
K, 127, 0.000, 133.574, 0.000
K, 128, 1.231, 135.706, 0.000
K, 129, 0.000, 136.416, 0.000
K, 130, 1.231, 138.548, 0.000
K, 131, 0.000, 137.837, 0.000
K, 132, 1.231, 139.969, 0.000
K, 133, 0.000, 140.679, 0.000
K, 134, 1.231, 142.811, 0.000
K, 135, 0.000, 142.100, 0.000
K, 136, 1.231, 144.232, 0.000
K, 137, 0.000, 144.942, 0.000
K, 138, 1.231, 147.074, 0.000
K, 139, 0.000, 146.363, 0.000
K, 140, 1.231, 148.495, 0.000
K, 141, 0.000, 149.205, 0.000
K, 142, 1.231, 151.337, 0.000
K, 143, 0.000, 150.626, 0.000
K, 144, 1.231, 152.758, 0.000
K, 145, 0.000, 153.468, 0.000
K, 146, 1.231, 155.600, 0.000
K, 147, 0.000, 154.889, 0.000
K, 148, 1.231, 157.021, 0.000
K, 149, 0.000, 157.731, 0.000
K, 150, 1.231, 159.863, 0.000
K, 151, 0.000, 159.152, 0.000
K, 152, 1.231, 161.284, 0.000
K, 153, 0.000, 161.994, 0.000
K, 154, 1.231, 164.126, 0.000
K, 155, 0.000, 163.415, 0.000
K, 156, 1.231, 165.547, 0.000
K, 157, 0.000, 166.257, 0.000
K, 158, 1.231, 168.389, 0.000
K, 159, 0.000, 167.678, 0.000
K, 160, 1.231, 169.810, 0.000
K, 161, 0.000, 170.520, 0.000
K, 162, 1.231, 172.652, 0.000
K, 163, 0.000, 171.941, 0.000
K, 164, 1.231, 174.073, 0.000
K, 165, 0.000, 174.783, 0.000
K, 166, 1.231, 176.915, 0.000
K, 167, 0.000, 176.204, 0.000
K, 168, 1.231, 178.336, 0.000
K, 169, 0.000, 179.046, 0.000
K, 170, 1.231, 181.178, 0.000
K, 171, 0.000, 180.467, 0.000
K, 172, 1.231, 182.599, 0.000
K, 173, 0.000, 183.309, 0.000
K, 174, 1.231, 185.441, 0.000
K, 175, 0.000, 184.730, 0.000
K, 176, 1.231, 186.862, 0.000
K, 177, 0.000, 187.572, 0.000
K, 178, 1.231, 189.704, 0.000
K, 179, 0.000, 188.993, 0.000
K, 180, 1.231, 191.125, 0.000
K, 181, 0.000, 191.835, 0.000
K, 182, 1.231, 193.967, 0.000
K, 183, 0.000, 193.256, 0.000
K, 184, 1.231, 195.388, 0.000
K, 185, 0.000, 196.098, 0.000
K, 186, 1.231, 198.230, 0.000
K, 187, 0.000, 197.519, 0.000
K, 188, 1.231, 199.651, 0.000
K, 189, 2.461, 0.000, 0.000
K, 190, 3.692, 2.132, 0.000
K, 191, 2.461, 1.421, 0.000
K, 192, 3.692, 3.553, 0.000
K, 193, 2.461, 4.263, 0.000
K, 194, 3.692, 6.395, 0.000
K, 195, 2.461, 5.684, 0.000
K, 196, 3.692, 7.816, 0.000
K, 197, 2.461, 8.526, 0.000
K, 198, 3.692, 10.658, 0.000
K, 199, 2.461, 9.947, 0.000
K, 200, 3.692, 12.079, 0.000
K, 201, 2.461, 12.789, 0.000
K, 202, 3.692, 14.921, 0.000
K, 203, 2.461, 14.210, 0.000
K, 204, 3.692, 16.342, 0.000
K, 205, 2.461, 17.052, 0.000
K, 206, 3.692, 19.184, 0.000
K, 207, 2.461, 18.473, 0.000
K, 208, 3.692, 20.605, 0.000
K, 209, 2.461, 21.315, 0.000
K, 210, 3.692, 23.447, 0.000
K, 211, 2.461, 22.736, 0.000
K, 212, 3.692, 24.868, 0.000
K, 213, 2.461, 25.578, 0.000
K, 214, 3.692, 27.710, 0.000
K, 215, 2.461, 26.999, 0.000
K, 216, 3.692, 29.131, 0.000
K, 217, 2.461, 29.841, 0.000
K, 218, 3.692, 31.973, 0.000
K, 219, 2.461, 31.262, 0.000
K, 220, 3.692, 33.394, 0.000
K, 221, 2.461, 34.104, 0.000
K, 222, 3.692, 36.236, 0.000
K, 223, 2.461, 35.525, 0.000
K, 224, 3.692, 37.657, 0.000
K, 225, 2.461, 38.367, 0.000
K, 226, 3.692, 40.499, 0.000
K, 227, 2.461, 39.788, 0.000
K, 228, 3.692, 41.920, 0.000
K, 229, 2.461, 42.630, 0.000
K, 230, 3.692, 44.762, 0.000
K, 231, 2.461, 44.051, 0.000
K, 232, 3.692, 46.183, 0.000
K, 233, 2.461, 46.893, 0.000
K, 234, 3.692, 49.025, 0.000
K, 235, 2.461, 48.314, 0.000
K, 236, 3.692, 50.446, 0.000
K, 237, 2.461, 51.156, 0.000
K, 238, 3.692, 53.288, 0.000
K, 239, 2.461, 52.577, 0.000
K, 240, 3.692, 54.709, 0.000
K, 241, 2.461, 55.419, 0.000
K, 242, 3.692, 57.551, 0.000
K, 243, 2.461, 56.840, 0.000
K, 244, 3.692, 58.972, 0.000
K, 245, 2.461, 59.682, 0.000
K, 246, 3.692, 61.814, 0.000
K, 247, 2.461, 61.103, 0.000
K, 248, 3.692, 63.235, 0.000
K, 249, 2.461, 63.945, 0.000
K, 250, 3.692, 66.077, 0.000
K, 251, 2.461, 65.366, 0.000
K, 252, 3.692, 67.498, 0.000
K, 253, 2.461, 68.208, 0.000
K, 254, 3.692, 70.340, 0.000
K, 255, 2.461, 69.629, 0.000
K, 256, 3.692, 71.761, 0.000
K, 257, 2.461, 72.471, 0.000
K, 258, 3.692, 74.603, 0.000
K, 259, 2.461, 73.892, 0.000
K, 260, 3.692, 76.024, 0.000
K, 261, 2.461, 76.734, 0.000
K, 262, 3.692, 78.866, 0.000
K, 263, 2.461, 78.155, 0.000
K, 264, 3.692, 80.287, 0.000
K, 265, 2.461, 80.997, 0.000
K, 266, 3.692, 83.129, 0.000
K, 267, 2.461, 82.418, 0.000
K, 268, 3.692, 84.550, 0.000
K, 269, 2.461, 85.260, 0.000
K, 270, 3.692, 87.392, 0.000
K, 271, 2.461, 86.681, 0.000
K, 272, 3.692, 88.813, 0.000
K, 273, 2.461, 89.523, 0.000
K, 274, 3.692, 91.655, 0.000
K, 275, 2.461, 90.944, 0.000
K, 276, 3.692, 93.076, 0.000
K, 277, 2.461, 93.786, 0.000
K, 278, 3.692, 95.918, 0.000
K, 279, 2.461, 95.207, 0.000
K, 280, 3.692, 97.339, 0.000
K, 281, 2.461, 98.049, 0.000
K, 282, 3.692, 100.181, 0.000
K, 283, 2.461, 99.470, 0.000
K, 284, 3.692, 101.602, 0.000
K, 285, 2.461, 102.312, 0.000
K, 286, 3.692, 104.444, 0.000
K, 287, 2.461, 103.733, 0.000
K, 288, 3.692, 105.865, 0.000
K, 289, 2.461, 106.575, 0.000
K, 290, 3.692, 108.707, 0.000
K, 291, 2.461, 107.996, 0.000
K, 292, 3.692, 110.128, 0.000
K, 293, 2.461, 110.838, 0.000
K, 294, 3.692, 112.970, 0.000
K, 295, 2.461, 112.259, 0.000
K, 296, 3.692, 114.391, 0.000
K, 297, 2.461, 115.101, 0.000
K, 298, 3.692, 117.233, 0.000
K, 299, 2.461, 116.522, 0.000
K, 300, 3.692, 118.654, 0.000
K, 301, 2.461, 119.364, 0.000
K, 302, 3.692, 121.496, 0.000
K, 303, 2.461, 120.785, 0.000
K, 304, 3.692, 122.917, 0.000
K, 305, 2.461, 123.627, 0.000
